price_open,price_hight,price_low,price_vwap,timestamp,date,log_return,price_min_expected,price_max_expected
0.058514,0.05865791,0.05834306,0.0585,1687910400,2023-06-28,,0.05608705339438662,0.06101675507778611
0.058474,0.05857884,0.05824689,0.0585,1687996800,2023-06-29,0.0,0.05608705339438662,0.06101675507778611
0.058397,0.058661,0.05818182,0.0584,1688083200,2023-06-30,-0.00171086440362943,0.055991178089438945,0.06091245293235399
0.05828423,0.0583946,0.058221,0.0584,1688256000,2023-07-02,0.0,0.055991178089438945,0.06091245293235399
0.0583913,0.05868558,0.0582591,0.0585,1688342400,2023-07-03,0.0017108644036293876,0.05608705339438662,0.06101675507778611
0.0586072,0.05875751,0.05851892,0.0587,1688428800,2023-07-04,0.0034129725962399426,0.05627880400428196,0.06122535936865033
0.05864061,0.0588838,0.05851307,0.0587,1688515200,2023-07-05,0.0,0.05627880400428196,0.06122535936865033
0.05878632,0.05881869,0.05747886,0.0583,1688601600,2023-07-06,-0.006837633477604187,0.05589530278449127,0.06080815078692188
0.05801376,0.05856927,0.0574366,0.0581,1688688000,2023-07-07,-0.0034364294985810982,0.05570355217459594,0.06059954649605765
0.0582401,0.058355,0.05818927,0.0583,1688860800,2023-07-09,0.0034364294985810974,0.05589530278449127,0.06080815078692188
0.05829768,0.05871311,0.0581764,0.0585,1688947200,2023-07-10,0.0034246608813641747,0.05608705339438662,0.06101675507778611
0.05861888,0.058719,0.05835668,0.0586,1689033600,2023-07-11,0.0017079423451561158,0.056182928699334285,0.06112105722321822
0.058663,0.059484,0.05854972,0.059,1689120000,2023-07-12,0.0068027473227524,0.05656642991912496,0.06153826580494667
0.0591654,0.05942586,0.058906,0.0592,1689206400,2023-07-13,0.0033840979842407154,0.056758180529020305,0.0617468700958109
0.05932951,0.05981423,0.05905523,0.0594,1689292800,2023-07-14,0.003372684478639156,0.05694993113891564,0.061955474386675126
0.05967299,0.05967299,0.05967299,0.0597,1689379200,2023-07-15,0.005037794029957081,0.05723755705375865,0.06226838082297147
0.05954047,0.059703,0.059501,0.0597,1689465600,2023-07-16,0.0,0.05723755705375865,0.06226838082297147
0.05963456,0.059845,0.05912751,0.0596,1689552000,2023-07-17,-0.0016764463272523713,0.05714168174881098,0.06216407867753935
0.05976661,0.059899,0.0593648,0.0597,1689638400,2023-07-18,0.0016764463272523522,0.05723755705375865,0.06226838082297147
0.05967456,0.0598462,0.05951531,0.0597,1689724800,2023-07-19,0.0,0.05723755705375865,0.06226838082297147
0.05982185,0.059863,0.05906605,0.0595,1689811200,2023-07-20,-0.0033557078469724157,0.057045806443863305,0.06205977653210723
0.059224,0.05929932,0.05860703,0.059,1689897600,2023-07-21,-0.008438868645864595,0.05656642991912496,0.06153826580494667
0.0588443,0.0588443,0.0588443,0.0588,1689984000,2023-07-22,-0.0033955890011381604,0.05637467930922962,0.061329661514082444
0.05882249,0.058928,0.05879966,0.0588,1690070400,2023-07-23,0.0,0.05637467930922962,0.061329661514082444
0.05885199,0.05946824,0.05873853,0.0591,1690156800,2023-07-24,0.005089069507471228,0.05666230522407263,0.061642567950378785
0.059371,0.05951205,0.0589428,0.0593,1690243200,2023-07-25,0.0033783815916271906,0.05685405583396797,0.06185117224124301
0.05902059,0.05945409,0.05882595,0.0592,1690329600,2023-07-26,-0.0016877641137197409,0.056758180529020305,0.0617468700958109
0.059288,0.059859,0.05906507,0.0595,1690416000,2023-07-27,0.005054770661624054,0.057045806443863305,0.06205977653210723
0.05929865,0.06014046,0.05895635,0.0597,1690502400,2023-07-28,0.003355707846972315,0.05723755705375865,0.06226838082297147
0.05980039,0.059979,0.059753,0.0599,1690675200,2023-07-30,0.00334448472284735,0.057429307663653985,0.06247698511383569
0.05992894,0.06002401,0.05951495,0.0598,1690761600,2023-07-31,-0.0016708441648176058,0.05733343235870632,0.06237268296840357
0.05967954,0.0597318,0.05904317,0.0595,1690848000,2023-08-01,-0.005029348405001973,0.057045806443863305,0.06205977653210723
0.0592462,0.059393,0.05847953,0.059,1690934400,2023-08-02,-0.008438868645864595,0.05656642991912496,0.06153826580494667
0.05875962,0.05883748,0.05734109,0.058,1691020800,2023-08-03,-0.017094433359299954,0.05560767686964827,0.060495244350625546
0.05767285,0.058783,0.05733156,0.0581,1691107200,2023-08-04,0.001722653311446156,0.05570355217459594,0.06059954649605765
0.058428,0.058572,0.05833084,0.0585,1691280000,2023-08-06,0.006861090379945381,0.05608705339438662,0.06101675507778611
0.058525,0.05873543,0.05826216,0.0586,1691366400,2023-08-07,0.0017079423451561158,0.056182928699334285,0.06112105722321822
0.05854386,0.05858931,0.05782219,0.0583,1691452800,2023-08-08,-0.005132603226520314,0.05589530278449127,0.06080815078692188
0.0583594,0.05864415,0.05812602,0.0585,1691539200,2023-08-09,0.0034246608813641747,0.05608705339438662,0.06101675507778611
0.05860067,0.05912437,0.05827241,0.0588,1691625600,2023-08-10,0.005115100666770409,0.05637467930922962,0.061329661514082444
0.058531,0.058983,0.05837746,0.0587,1691712000,2023-08-11,-0.0017021280705304183,0.05627880400428196,0.06122535936865033
0.05864999,0.05883814,0.05859673,0.0588,1691884800,2023-08-13,0.0017021280705303626,0.05637467930922962,0.061329661514082444
0.058826,0.05893426,0.0583087,0.0587,1691971200,2023-08-14,-0.0017021280705304183,0.05627880400428196,0.06122535936865033
0.05860813,0.05868028,0.05812602,0.0584,1692057600,2023-08-15,-0.005123836999869395,0.055991178089438945,0.06091245293235399
0.05836492,0.05870095,0.05819502,0.0585,1692144000,2023-08-16,0.0017108644036293876,0.05608705339438662,0.06101675507778611
0.05831234,0.05866135,0.05806459,0.0584,1692230400,2023-08-17,-0.00171086440362943,0.055991178089438945,0.06091245293235399
0.05847174,0.05875786,0.05830394,0.0586,1692316800,2023-08-18,0.003418806748785461,0.056182928699334285,0.06112105722321822
0.058549,0.058672,0.05853793,0.0586,1692489600,2023-08-20,0.0,0.056182928699334285,0.06112105722321822
0.05866513,0.05882007,0.05849595,0.0587,1692576000,2023-08-21,0.0017050302510839691,0.05627880400428196,0.06122535936865033
0.0587196,0.05918228,0.05867408,0.059,1692662400,2023-08-22,0.00509771707166858,0.05656642991912496,0.06153826580494667
0.059129,0.05958219,0.0590162,0.0593,1692748800,2023-08-23,0.005071862097960349,0.05685405583396797,0.06185117224124301
0.05954,0.05964573,0.0590162,0.0595,1692835200,2023-08-24,0.0033670065479042485,0.057045806443863305,0.06205977653210723
0.05939784,0.05974115,0.05931022,0.0595,1692921600,2023-08-25,0.0,0.057045806443863305,0.06205977653210723
0.05956884,0.05975983,0.05955696,0.0597,1693094400,2023-08-27,0.003355707846972315,0.05723755705375865,0.06226838082297147
0.05975,0.05989236,0.05946859,0.0598,1693180800,2023-08-28,0.001673640558029472,0.05733343235870632,0.06237268296840357
0.05956387,0.05967392,0.05915935,0.0595,1693267200,2023-08-29,-0.005029348405001973,0.057045806443863305,0.06205977653210723
0.05950911,0.05977429,0.05945409,0.0597,1693353600,2023-08-30,0.003355707846972315,0.05723755705375865,0.06226838082297147
0.05966057,0.05983857,0.058425,0.0594,1693440000,2023-08-31,-0.005037794029957181,0.05694993113891564,0.061955474386675126
0.05881488,0.05890929,0.0580929254435395,0.0586,1693526400,2023-09-01,-0.013559529785632362,0.056182928699334285,0.06112105722321822
0.0584566281047777,0.0584566281047777,0.0584566281047777,0.0585,1693699200,2023-09-03,-0.0017079423451560362,0.05608705339438662,0.06101675507778611
0.0586350006391215,0.0586600060185166,0.0581057524694945,0.0584,1693785600,2023-09-04,-0.00171086440362943,0.055991178089438945,0.06091245293235399
0.058202068268698,0.058223,0.057233777085885,0.0578,1693872000,2023-09-05,-0.010327114155849628,0.055415926259752925,0.06028664005976131
0.0574737747165968,0.0574763513552349,0.0565694050029982,0.057,1693958400,2023-09-06,-0.013937507843781512,0.05464892382017157,0.05945222289630441
0.0568289018155698,0.0573892044019815,0.0565716451600129,0.057,1694044800,2023-09-07,0.0,0.05464892382017157,0.05945222289630441
0.056833488109866,0.057331691353693,0.0566251415628539,0.057,1694131200,2023-09-08,0.0,0.05464892382017157,0.05945222289630441
0.0567826926352848,0.056960356161715,0.0566028978419579,0.0569,1694304000,2023-09-10,-0.00175592670226492,0.054553048515223905,0.0593479207508723
0.05693,0.057885,0.0567904319480254,0.0572,1694390400,2023-09-11,0.005258557253467051,0.05484067443006691,0.05966082718716864
0.057835,0.0580922504937841,0.0574818357399062,0.0578,1694476800,2023-09-12,0.010434877292579494,0.055415926259752925,0.06028664005976131
0.058029,0.0585142643147833,0.057793112216886,0.0581,1694563200,2023-09-13,0.0051768881795337274,0.05570355217459594,0.06059954649605765
0.0583040404116965,0.0585628901020517,0.0580484123759215,0.0584,1694649600,2023-09-14,0.005150225976315861,0.055991178089438945,0.06091245293235399
0.0584349370801815,0.0586404332824334,0.0583369307773979,0.0585,1694736000,2023-09-15,0.0017108644036293876,0.05608705339438662,0.06101675507778611
0.0585031386933909,0.05860713119851,0.058404,0.0586,1694908800,2023-09-17,0.0017079423451561158,0.056182928699334285,0.06112105722321822
0.058605,0.0587087020973684,0.0581540734020715,0.0585,1694995200,2023-09-18,-0.0017079423451560362,0.05608705339438662,0.06101675507778611
0.058320259875078,0.0586255474893316,0.0582828700816543,0.0585,1695081600,2023-09-19,0.0,0.05608705339438662,0.06101675507778611
0.0585828572499801,0.0588205191851947,0.058433400531744,0.0586,1695168000,2023-09-20,0.0017079423451561158,0.056182928699334285,0.06112105722321822
0.0584429625906596,0.0585853970039428,0.0579213196793476,0.0583,1695254400,2023-09-21,-0.005132603226520314,0.05589530278449127,0.06080815078692188
0.0580006032062734,0.058467,0.0579703423728421,0.0582,1695340800,2023-09-22,-0.0017167386190544741,0.055799427479543605,0.06070384864148977
0.0579364205720642,0.0581797871783385,0.0578419180380021,0.0581,1695513600,2023-09-24,-0.0017196908795265881,0.05570355217459594,0.06059954649605765
0.0581705479025737,0.058227,0.0572734405873964,0.0578,1695600000,2023-09-25,-0.005176888179533792,0.055415926259752925,0.06028664005976131
0.0574634044308882,0.0575904169546188,0.0568776448104837,0.0573,1695686400,2023-09-26,-0.008688151957637927,0.05493654973501458,0.059765129332600746
0.0569811933571325,0.057212034665916,0.0560846204753732,0.0568,1695772800,2023-09-27,-0.008764297993588131,0.05445717321027624,0.05924361860544019
0.0565257254228972,0.0570255474452555,0.056337393381483,0.0566,1695859200,2023-09-28,-0.003527340517968522,0.05426542260038089,0.05903501431457596
0.056997,0.057631406811456,0.0568925300108096,0.0573,1695945600,2023-09-29,0.012291638511556718,0.05493654973501458,0.059765129332600746
0.0572563883815337,0.0574306668274725,0.057106,0.0573,1696118400,2023-10-01,0.0,0.05493654973501458,0.059765129332600746
0.057428,0.0575334269210411,0.0563920374443129,0.0571,1696204800,2023-10-02,-0.003496507058729314,0.05474479912511924,0.05955652504173652
0.056563037525616,0.0568011092120607,0.055171,0.0562,1696291200,2023-10-03,-0.015887359762319066,0.05388192138059022,0.05861780573284751
0.0554744088230938,0.056072,0.0548504228967605,0.0555,1696377600,2023-10-04,-0.01253373614725658,0.05321079424595653,0.05788769071482272
0.0555690156060023,0.0557618744911729,0.0543847722637661,0.0552,1696464000,2023-10-05,-0.005420067469339256,0.052923168331113525,0.05757478427852638
0.0546880511530155,0.055229,0.0540371126889948,0.0547,1696550400,2023-10-06,-0.009099243855114146,0.05244379180637517,0.05705327355136581
0.0549138566330997,0.0549711209216238,0.0544297665507313,0.0547,1696723200,2023-10-08,0.0,0.05244379180637517,0.05705327355136581
0.054803,0.0550625014453907,0.0542452318441209,0.0547,1696809600,2023-10-09,0.0,0.05244379180637517,0.05705327355136581
0.054902641146455,0.0557999905140016,0.0545911125668741,0.0552,1696896000,2023-10-10,0.009099243855114089,0.052923168331113525,0.05757478427852638
0.0557442187670717,0.0562171691732028,0.0556331328686112,0.0559,1696982400,2023-10-11,0.012601426878003795,0.053594295465747205,0.058304899296551166
0.0559969985608771,0.0563160728324507,0.055260525748642,0.0559,1697068800,2023-10-12,0.0,0.053594295465747205,0.058304899296551166
0.055627,0.0560365986232929,0.0551687612406351,0.0557,1697155200,2023-10-13,-0.0035842332278151613,0.05340254485585187,0.05809629500568694
0.055232,0.0554078014184397,0.054763,0.0553,1697328000,2023-10-15,-0.00720723840494916,0.05301904363606119,0.05767908642395849
0.0553958615967636,0.055944869687615,0.0553544344437433,0.0556,1697414400,2023-10-16,0.005410292728247479,0.0533066695509042,0.057991992860254825
0.0558160615182304,0.0559500343812961,0.0552648012954069,0.0557,1697500800,2023-10-17,0.0017969456767016347,0.05340254485585187,0.05809629500568694
0.0554976530042545,0.0556634808601121,0.0545753221308389,0.0553,1697587200,2023-10-18,-0.00720723840494916,0.05301904363606119,0.05767908642395849
0.0547862350680116,0.0550591059502376,0.0543112250439921,0.0547,1697673600,2023-10-19,-0.010909199100353621,0.05244379180637517,0.05705327355136581
0.054568,0.055,0.0541105044722332,0.0546,1697760000,2023-10-20,-0.001829826677076116,0.05234791650142751,0.056948971405933704
0.054814,0.0548931778758536,0.054782,0.0549,1697932800,2023-10-22,0.0054794657646255705,0.05263554241627051,0.05726187784223004
0.054851927222463,0.0553137117159973,0.0543812232512358,0.0549,1698019200,2023-10-23,0.0,0.05263554241627051,0.05726187784223004
0.0551,0.055296,0.0544620780550503,0.055,1698105600,2023-10-24,0.0018198367169861209,0.052731417721218185,0.05736617998766215
0.054752,0.0548967940272288,0.0543159449888109,0.0546,1698192000,2023-10-25,-0.007299302481611496,0.05234791650142751,0.056948971405933704
0.0545035165668889,0.055168,0.0542337583452196,0.0547,1698278400,2023-10-26,0.0018298266770761572,0.05244379180637517,0.05705327355136581
0.055084,0.0555461435701173,0.0549643830797643,0.0552,1698364800,2023-10-27,0.009099243855114089,0.052923168331113525,0.05757478427852638
0.055065169628255,0.055222,0.0550336833659041,0.0552,1698537600,2023-10-29,0.0,0.052923168331113525,0.05757478427852638
0.055205,0.055655,0.0551641962300788,0.0554,1698624000,2023-10-30,0.003616640470188515,0.05311491894100886,0.0577833885693906
0.0553506352038896,0.0557807859735867,0.0551651091717511,0.0554,1698710400,2023-10-31,0.0,0.05311491894100886,0.0577833885693906
0.055348,0.0563255572146561,0.0552489240272046,0.0557,1698796800,2023-11-01,0.005400553180000289,0.05340254485585187,0.05809629500568694
0.056288,0.0570953864073014,0.0561684153766654,0.0566,1698883200,2023-11-02,0.016028838275898776,0.05426542260038089,0.05903501431457596
0.056956690132823,0.057853,0.0568951195366462,0.0573,1698969600,2023-11-03,0.012291638511556718,0.05493654973501458,0.059765129332600746
0.0571680110677269,0.057275,0.057163,0.0572,1699142400,2023-11-05,-0.0017467253349416486,0.05484067443006691,0.05966082718716864
0.0572196622781093,0.057444,0.0568220560492761,0.0572,1699228800,2023-11-06,0.0,0.05484067443006691,0.05966082718716864
0.056971,0.0572961160681801,0.0567891419160656,0.057,1699315200,2023-11-07,-0.0035026305512020003,0.05464892382017157,0.05945222289630441
0.0571412245364418,0.0572483576877388,0.0568411120395159,0.0571,1699401600,2023-11-08,0.0017528488274143868,0.05474479912511924,0.05955652504173652
0.056999544003648,0.0572253270141312,0.0558344174516055,0.0568,1699488000,2023-11-09,-0.005267790934858805,0.05445717321027624,0.05924361860544019
0.056152330040935,0.056749,0.0556969639584946,0.0563,1699574400,2023-11-10,-0.008841790581461012,0.05397779668553789,0.058722107878279625
0.0564962175782331,0.056679,0.0564579097813893,0.0566,1699747200,2023-11-12,0.005314450063492446,0.05426542260038089,0.05903501431457596
0.056597,0.056896899972405,0.0563662907035077,0.0567,1699833600,2023-11-13,0.0017652255245691492,0.054361297905328565,0.05913931646000807
0.0567202105454215,0.05766,0.0566710303360025,0.0572,1699920000,2023-11-14,0.008779687652045773,0.05484067443006691,0.05966082718716864
0.0575950606475989,0.057823,0.0573667513782362,0.0577,1700006400,2023-11-15,0.008703275128301671,0.05532005095480526,0.060182337914329205
0.0577563950768449,0.0580651979268402,0.0576425355798551,0.0579,1700092800,2023-11-16,0.0034602110648956526,0.0555118015647006,0.06039094220519343
0.0579522010245949,0.0581679424835385,0.0578794140288124,0.058,1700179200,2023-11-17,0.0017256259674698574,0.05560767686964827,0.060495244350625546
0.0579498501996372,0.05805,0.0578795815306255,0.058,1700352000,2023-11-19,0.0,0.05560767686964827,0.060495244350625546
0.058016,0.058535,0.057938770307539,0.0582,1700438400,2023-11-20,0.0034423441909726986,0.055799427479543605,0.06070384864148977
0.058424,0.058589,0.0578566428104443,0.0583,1700524800,2023-11-21,0.0017167386190545491,0.05589530278449127,0.06080815078692188
0.0581129786039635,0.058282,0.0579172941040195,0.0581,1700611200,2023-11-22,-0.0034364294985810982,0.05570355217459594,0.06059954649605765
0.0581300718487688,0.058314,0.0580713348277024,0.0582,1700697600,2023-11-23,0.001719690879526679,0.055799427479543605,0.06070384864148977
0.05816,0.058524,0.0580383052814858,0.0583,1700784000,2023-11-24,0.0017167386190545491,0.05589530278449127,0.06080815078692188
0.058342036020373,0.058434,0.058192,0.0584,1700956800,2023-11-26,0.0017137964777348199,0.055991178089438945,0.06091245293235399
0.058401,0.058697226790823,0.0580568376440535,0.0584,1701043200,2023-11-27,0.0,0.055991178089438945,0.06091245293235399
0.05822,0.058451,0.0580366211079191,0.0583,1701129600,2023-11-28,-0.0017137964777347416,0.05589530278449127,0.06080815078692188
0.058349,0.0584174593429087,0.0576804388327786,0.0582,1701216000,2023-11-29,-0.0017167386190544741,0.055799427479543605,0.06070384864148977
0.057801,0.0579390052915694,0.0570988094898221,0.0576,1701302400,2023-11-30,-0.01036278703554666,0.055224175649857585,0.06007803576889709
0.0574951545958464,0.0582666374556591,0.0574544242779415,0.0579,1701388800,2023-12-01,0.00519481687710393,0.0555118015647006,0.06039094220519343
0.058114869851749,0.058165,0.057979,0.0581,1701561600,2023-12-03,0.0034482792789159236,0.05570355217459594,0.06059954649605765
0.058147,0.0581885892176544,0.0569693447955655,0.0577,1701648000,2023-12-04,-0.006908490343811673,0.05532005095480526,0.060182337914329205
0.0572362012104312,0.0576060426434491,0.0568802329814343,0.0573,1701734400,2023-12-05,-0.00695654979336005,0.05493654973501458,0.059765129332600746
0.057553,0.0579962638806808,0.0574729158883876,0.0577,1701820800,2023-12-06,0.006956549793360151,0.05532005095480526,0.060182337914329205
0.0577860989760303,0.057875,0.0569557169300869,0.0576,1701907200,2023-12-07,-0.0017346058122084188,0.055224175649857585,0.06007803576889709
0.0571742212871061,0.0577713099586762,0.0570327025516431,0.0574,1701993600,2023-12-08,-0.0034782643763248086,0.05503242503996225,0.059869431478032864
0.0574702735010316,0.057660250810559,0.057432,0.0576,1702166400,2023-12-10,0.0034782643763247925,0.055224175649857585,0.06007803576889709
0.057622,0.057646,0.0572020203753597,0.0575,1702252800,2023-12-11,-0.0017376198985407374,0.055128300344909925,0.05997373362346498
0.057509,0.0578051722912063,0.0572967398155045,0.0576,1702339200,2023-12-12,0.0017376198985406563,0.055224175649857585,0.06007803576889709
0.057775,0.0581584701995999,0.0572128202487613,0.0577,1702425600,2023-12-13,0.0017346058122083715,0.05532005095480526,0.060182337914329205
0.0579121287687766,0.058326,0.0574244007763779,0.0579,1702512000,2023-12-14,0.0034602110648956526,0.0555118015647006,0.06039094220519343
0.0581561364319698,0.058228,0.0576056776155858,0.0581,1702598400,2023-12-15,0.0034482792789159236,0.05570355217459594,0.06059954649605765
0.0578024658531933,0.058055,0.057702,0.058,1702771200,2023-12-17,-0.0017226533114461818,0.05560767686964827,0.060495244350625546
0.0580315691736305,0.0582901063619571,0.0577550607872015,0.058,1702857600,2023-12-18,0.0,0.05560767686964827,0.060495244350625546
0.05825,0.058716,0.0581753871572015,0.0584,1702944000,2023-12-19,0.0068728792877620504,0.055991178089438945,0.06091245293235399
0.0585130659676306,0.058716,0.05824111822947,0.0585,1703030400,2023-12-20,0.0017108644036293876,0.05608705339438662,0.06101675507778611
0.058352,0.058738,0.058303938431041,0.0585,1703116800,2023-12-21,0.0,0.05608705339438662,0.06101675507778611
0.058695,0.0590539440062314,0.0585874564255793,0.0588,1703203200,2023-12-22,0.005115100666770409,0.05637467930922962,0.061329661514082444
